carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1167.9603134080046
0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2264.464074573822
1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7414.624485072849
2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,15699.56075217087
1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10831.528044472943
0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,986.9724052166828
1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3016.014902735538
1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7760.868597341139
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4053.643509325486
0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2396.359377613394
0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1075.6527500578002
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,4933.444252215216
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1459.3165691360778
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2035.9661142942375
1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,4989.779795995314
0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,769.5136817712801
0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1037.3705554618207
0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,353.05244859071536
1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,5377.18733253251
1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,3410.698633689504
0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,470.36807979614974
0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,659.0745399398833
0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,480.2015559331077
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3316.246228997583
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9876.587827676127
0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2227.898393704529
0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,545.5915906402062
1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,6523.173027144828
1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,6877.859776133037
1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,5259.068679231751
1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,9174.227157652722
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2254.4220314502245
0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,2003.2998193196454
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,11147.654298737292
0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,530.4020315647973
1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,6544.392948305772
0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,760.6799502313327
0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,1069.7360823373474
1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6885.881815536677
0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,1037.0876696571308
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,5660.528949917355
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,7917.346868440229
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,8937.129609678625
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,9178.61775693809
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,2622.8718666269633
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,548.041376913768
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,2910.4992619331556
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1536.4162386236296
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2545.7295216882726
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3272.451369685325
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9799.928480072287
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1747.4478106192753
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2142.097018573069
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1979.2252011625685
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5192.2444994017005
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,849.0684647320448
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,568.0635427594764
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,1119.0987280940094
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,401.30928530545833
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,893.1930076624678
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2284.088071604868
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,555.1267298299058
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,6166.764201943685
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,3957.9417358391534
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1397.2001137519894
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5393.599206525994
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,5835.201382175008
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,16288.82214966023
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,15813.310641629752
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,5580.114157517796
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4620.879121006199
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4024.7221095747836
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3107.3584086584597
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1426.083298664709
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1701.5581139802757
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6821.188417225156
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,429.1515105795042
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,10720.879599677059
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,14940.74404076322
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1765.9021683249896
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3378.5046568654693
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1650.4503673143488
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,883.371884674955
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,4913.713440211699
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17203.308514689605
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,696.907725940943
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,790.8469414026335
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,10273.840935651373
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5343.528693693264
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,689.1712716194628
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5686.096228817289
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2103.9949235388435
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,613.4689306043946
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2378.60604393601
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1312.1754587102216
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4284.170868776459
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1037.1896232879794
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9880.78578572426
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2126.616756650239
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,7772.745266202959
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,387.1088736985695
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,353.9602745279669
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4468.162425380196
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1497.5096321548608
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,7151.48294043289
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,13833.47607297242
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2286.0502701135815
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1555.711265361975
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,775.8090298991556
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2055.023707206548
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6375.036688547176
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,10592.915803826245
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4219.5081350152195
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,5562.044206076367
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,819.0432556616638
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7430.266522841852
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,590.6217999211148
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2801.9211268045506
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,663.7995478646566
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5223.720905776874
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2194.2657074835192
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1187.2817340872248
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5333.895844429245
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6292.509826142463
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,2881.448039314822
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,8441.274146549442
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1256.5658172014776
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2173.0324675237457
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1254.5365389297988
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2273.051983453577
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,519.7374603731539
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,1031.1645552562495
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1800.4793709690173
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,823.183537162708
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7639.809261652323
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,2150.9450336953914
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,1471.5448253679135
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1483.3279332098252
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2597.387125891284
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,5757.82237229529
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14990.056366508908
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,10352.488961359491
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5298.553415031276
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,983.3764492268108
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,686.3352162440658
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1066.3145171021943
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,605.6244450102291
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,7781.036626822308
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,655.3977256970371
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9247.751721439436
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2297.764721326333
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,883.6722174054233
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2612.5666705475423
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5051.488650362317
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4318.41085696157
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,734.5560610019508
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,634.5301404452317
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4585.505614242714
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,4490.120519821713
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,654.9823908043825
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,5337.831593395091
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,700.7152084103327
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9494.60790479242
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,3782.37041714738
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6007.203345929804
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4116.231994147823
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,2652.722128165029
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,2746.6795787309684
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1855.6537823953067
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,966.2547349559633
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,5160.699316353584
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,1998.8127816846702
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,4795.13009681202
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1814.2701825037586
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,438.71854671074834
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6600.197017161955
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,760.0513747873098
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,3631.1344974344306
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5605.110167680348
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,6814.4006548364505
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,18404.8949989811
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1502.8416190630603
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2716.0842478271347
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2443.448080780466
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,9291.32370643842
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,9356.133766433282
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5230.807886104394
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,3563.278563122585
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13055.029336138228
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1364.6925887901473
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,3974.4146643107347
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3270.6314655644333
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,655.3977256970371
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1098.6837337958045
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589.2357246324787
0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2058.237958364966
0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,713.8059654842625
0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3063.325982719374
1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5642.425290108523
0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1122.7566069816123
0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2336.7455812027747
0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3062.3489184286695
0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,721.603482426806
0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,1885.5478445994777
0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,661.2442847267533
0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,377.7954086389226
0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3087.2182106777755
0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2032.2108044433442
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,2062.6142105358886
0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,503.2833764088685
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3027.6958046053364
1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,7632.326125847361
1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7750.089612277775
0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,697.0359258358601
0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1816.5549106181834
1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,6701.704567609607
0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,612.1017684752009
1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,12521.676593207836
0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3262.566152541384
0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,759.2947292459058
0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,465.6493518820792
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,3654.431541278851
0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,2099.8337001290956
2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,14473.97186527053
0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1477.2255683936742
0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,2996.3349116351346
0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1496.797605845922
0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,781.662987115393
2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,17578.07370739194
0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,626.4189251082785
0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,780.3597553933197
0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1327.283220086802
0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,805.2865968819277
0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1507.1304560919593
0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,640.9996512218189
0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,6372.416593611618
0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,884.2468804894723
0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,598.9172379213297
1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,7635.169849365303
0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,478.546096915861
1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6877.781831129186
1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,5146.689266046048
1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6525.352070876005
0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3669.5097000141404
0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,474.6977925053641
1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,8288.299233333546
0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,836.6774420746095
1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,3300.7369712217514
0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2340.7900515395118
1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,3756.6613967361413
1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,5839.833370019849
0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1105.361915955391
2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,17639.467732802063
0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,703.7066383783963
1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4915.790712434631
1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,7853.6801536017365
0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,517.8537842627476
0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,496.9603542079695
1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5468.170793142808
0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1034.7234420307186
2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,15468.764587188063
0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,500.15913491292645
0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1669.0327566488372
1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,5140.896934113747
0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,2846.761599436318
1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,13912.219192370112
0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1029.5818918024036
1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4084.3568570994153
0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4242.491674927273
1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,10623.054705819854
0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,729.4269339749538
0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,2763.7656438868094
1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,5642.240237964194
0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,692.815366422526
0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,506.5355311419406
0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,444.35935221482566
0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,693.0993127468392
0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1429.6607842885817
0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,511.5835948795716
0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3518.5046473690068
0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,620.6542857299568
0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,681.147627203193
0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2487.2142321545775
1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,11882.974567127192
0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2219.7804327540816
1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4557.746021019465
0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2280.789887587989
1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,5650.323906395483
0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4117.302288924805
0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,3181.848933778284
0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,925.4241944661528
1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,9684.19382388678
0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3814.1367435889733
0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,2908.8323252086234
1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,8009.457341251782
0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,671.4898863460279
0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,3646.3546548356685
1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6463.564922815372
1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,4394.838684521459
0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,628.8904400158001
0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1104.9062922311107
0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,761.8703326778101
1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,3777.4347893749637
1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,5388.253395060365
1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,5207.654283194409
1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,4492.762611822968
0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,560.031440088081
0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,681.9459873423725
0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3704.9967060298827
1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,4221.02244248483
1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,9052.411657475684
0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2340.540929793601
1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,8415.815619906038
1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,3393.982858772203
1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4271.836679985029
0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,594.1657435174151
0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2176.3714755498513
1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,6367.708455524517
0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,776.7268797774219
0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4209.587547038108
0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1525.7068428144303
0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,594.6771195139331
0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,673.077885008161
0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1712.4291399813899
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1580.9855011792552
